id_registro,fecha,finca,zona,producto,cantidad,unidad,precio_unitario,turno,observacion
344,2026-04-19,El Porvenir,sur,maiz,142.76,kilos,1728,manana,baja produccion
345,2026-01-20,La Esperanza,oriente,huevo,68,unidades,530,tarde,revisar registro
346,2026-05-21,San Miguel,centro,huevo,103,unidades,403,tarde,lluvia
347,2026-04-21,El Porvenir,norte,leche,22.19,litros,1946,noche,lluvia
348,2026-04-12,San Miguel,occidente,yuca,99.6,kilos,1205,noche,normal
349,2026-01-27,San Miguel,centro,maiz,201.72,kilos,1855,manana,baja produccion
350,2026-05-02,La Esperanza,oriente,maiz,186.48,kilos,1737,manana,lluvia
351,2026-03-19,La Pradera,sur,yuca,170.1,kilos,1050,noche,baja produccion
352,2026-03-05,El Progreso,occidente,yuca,145.55,kilos,1364,tarde,normal
353,2026-04-03,La Pradera,occidente,maiz,277.49,kilos,1641,tarde,normal
354,2026-01-17,La Pradera,oriente,maiz,245.07,kilos,1623,manana,normal
355,2026-01-06,San Miguel,oriente,queso,27.73,kilos,9111,noche,revisar registro
356,2026-05-08,La Esperanza,sur,huevo,180,unidades,466,noche,normal
357,2026-03-14,El Progreso,occidente,huevo,120,unidades,636,noche,baja produccion
358,2026-01-13,Buenos Aires,sur,huevo,53,unidades,351,noche,normal
359,2026-01-17,Buenos Aires,oriente,leche,22.45,litros,2391,manana,normal
360,2026-02-06,La Esperanza,oriente,queso,6.86,kilos,8013,noche,normal
361,2026-01-22,San Miguel,occidente,leche,9.52,litros,2227,manana,lluvia
362,2026-05-11,La Esperanza,oriente,maiz,321.52,kilos,1809,tarde,baja produccion
363,2026-02-12,El Progreso,occidente,maiz,307.05,kilos,1617,noche,normal
364,2026-03-07,Buenos Aires,sur,maiz,234.08,kilos,1442,tarde,normal
365,2026-05-16,El Porvenir,norte,yuca,150.37,kilos,1037,noche,revisar registro
366,2026-05-09,La Esperanza,occidente,maiz,137.2,kilos,1686,manana,lluvia
367,2026-04-13,El Porvenir,sur,yuca,182.15,kilos,1327,noche,baja produccion
368,2026-03-04,El Porvenir,occidente,yuca,99.14,kilos,1480,noche,normal
369,2026-05-09,La Esperanza,occidente,queso,33.7,kilos,8877,manana,normal
370,2026-03-25,La Esperanza,oriente,leche,15.42,litros,2144,tarde,normal
371,2026-05-26,El Porvenir,norte,yuca,146.55,kilos,1038,manana,lluvia
372,2026-05-04,San Miguel,centro,yuca,218.62,kilos,1233,manana,lluvia
373,2026-02-26,El Progreso,centro,leche,26.56,litros,2397,manana,baja produccion
374,2026-01-06,El Progreso,centro,yuca,227.06,kilos,1390,manana,normal
375,2026-02-14,San Miguel,occidente,huevo,106,unidades,357,noche,normal
376,2026-05-13,El Porvenir,occidente,leche,44.03,litros,2776,noche,normal
377,2026-01-23,San Miguel,oriente,queso,15.61,kilos,7570,tarde,normal
378,2026-02-24,El Progreso,centro,huevo,65,unidades,503,tarde,normal
379,2026-05-17,La Pradera,oriente,maiz,72.31,kilos,1566,noche,lluvia
380,2026-03-30,San Miguel,norte,leche,17.16,litros,2088,manana,revisar registro
381,2026-01-03,El Porvenir,norte,leche,38.39,litros,2389,noche,normal
382,2026-05-23,La Esperanza,oriente,huevo,157,unidades,671,noche,revisar registro
383,2026-05-29,El Porvenir,occidente,queso,22.26,kilos,7607,manana,normal
384,2026-04-02,San Miguel,occidente,leche,36.22,litros,2026,manana,revisar registro
385,2026-03-11,El Progreso,norte,yuca,197.41,kilos,1339,manana,baja produccion
386,2026-03-28,El Porvenir,centro,queso,25.89,kilos,6798,manana,normal
387,2026-01-13,La Esperanza,occidente,queso,18.65,kilos,8025,manana,baja produccion
388,2026-05-14,El Progreso,oriente,huevo,49,unidades,547,manana,revisar registro
389,2026-03-30,San Miguel,norte,yuca,111.45,kilos,1553,tarde,revisar registro
390,2026-05-10,Buenos Aires,norte,huevo,58,unidades,643,tarde,normal
391,2026-03-19,La Pradera,occidente,leche,12.95,litros,2743,noche,normal
392,2026-01-14,La Pradera,oriente,leche,17.98,litros,2154,tarde,lluvia
393,2026-01-04,Buenos Aires,norte,yuca,224.23,kilos,922,manana,normal
394,2026-03-04,Buenos Aires,occidente,queso,19.26,kilos,7777,tarde,baja produccion
395,2026-05-29,El Porvenir,centro,yuca,83.86,kilos,1437,tarde,normal
396,2026-05-31,Buenos Aires,occidente,queso,36.68,kilos,6615,noche,normal
397,2026-02-12,El Porvenir,oriente,yuca,240.59,kilos,1311,tarde,lluvia
398,2026-04-04,El Progreso,norte,huevo,46,unidades,629,noche,normal
399,2026-02-22,San Miguel,norte,huevo,49,unidades,429,noche,baja produccion
400,2026-03-12,Buenos Aires,oriente,maiz,65.39,kilos,1354,noche,normal
401,2026-05-14,La Esperanza,centro,maiz,64.07,kilos,1728,manana,normal
402,2026-01-11,El Progreso,sur,leche,39.52,litros,2777,tarde,normal
403,2026-01-09,La Pradera,sur,queso,18.86,kilos,6641,manana,normal
404,2026-04-05,El Progreso,sur,leche,35.72,litros,2232,tarde,normal
405,2026-04-09,Buenos Aires,sur,maiz,190.29,kilos,1872,manana,revisar registro
406,2026-04-11,La Esperanza,norte,queso,18.42,kilos,7378,manana,normal
407,2026-02-02,El Progreso,oriente,queso,25.94,kilos,7703,tarde,lluvia
408,2026-04-05,San Miguel,oriente,queso,17.0,kilos,9323,manana,lluvia
409,2026-05-21,El Progreso,norte,queso,14.35,kilos,8389,tarde,baja produccion
410,2026-02-14,La Pradera,occidente,huevo,117,unidades,629,noche,normal
411,2026-04-02,San Miguel,sur,yuca,97.55,kilos,1113,tarde,normal
412,2026-02-10,La Pradera,centro,queso,27.03,kilos,8308,noche,baja produccion
413,2026-03-09,San Miguel,centro,leche,13.44,litros,1910,manana,revisar registro
414,2026-01-24,San Miguel,norte,leche,9.35,litros,2722,noche,normal
415,2026-01-01,La Esperanza,sur,huevo,57,unidades,558,noche,normal
416,2026-03-19,San Miguel,occidente,huevo,39,unidades,535,tarde,baja produccion
417,2026-02-20,Buenos Aires,norte,maiz,324.48,kilos,1293,noche,normal
418,2026-05-16,El Progreso,centro,huevo,138,unidades,478,tarde,normal
419,2026-05-19,La Pradera,centro,leche,32.71,litros,2677,tarde,baja produccion
420,2026-05-15,La Pradera,occidente,yuca,142.91,kilos,1508,manana,normal
421,2026-01-11,Buenos Aires,oriente,yuca,138.14,kilos,1142,noche,normal
422,2026-04-03,La Esperanza,centro,huevo,32,unidades,557,noche,normal
423,2026-05-11,El Progreso,sur,queso,34.27,kilos,8736,tarde,baja produccion
424,2026-03-11,La Pradera,oriente,maiz,79.2,kilos,1664,noche,normal
425,2026-01-14,El Porvenir,norte,huevo,42,unidades,654,tarde,lluvia
426,2026-02-25,El Progreso,occidente,yuca,79.28,kilos,1268,noche,normal
427,2026-02-15,San Miguel,centro,queso,12.78,kilos,8993,tarde,revisar registro
428,2026-03-06,Buenos Aires,sur,yuca,125.7,kilos,1174,noche,baja produccion
429,2026-01-25,El Progreso,centro,maiz,257.63,kilos,1412,manana,baja produccion
430,2026-05-04,La Pradera,centro,maiz,211.53,kilos,1239,tarde,normal
431,2026-01-24,La Pradera,sur,leche,32.47,litros,2377,tarde,lluvia
432,2026-04-14,San Miguel,oriente,yuca,203.63,kilos,1279,manana,revisar registro
433,2026-03-23,El Porvenir,centro,maiz,192.98,kilos,1709,noche,revisar registro
434,2026-04-06,Buenos Aires,centro,queso,5.27,kilos,7118,noche,normal
435,2026-05-25,Buenos Aires,centro,queso,38.79,kilos,8258,noche,revisar registro
436,2026-01-09,El Progreso,oriente,maiz,103.51,kilos,1734,noche,revisar registro
437,2026-04-21,La Pradera,oriente,huevo,170,unidades,665,noche,revisar registro
438,2026-01-25,El Porvenir,oriente,leche,44.54,litros,2352,manana,revisar registro
439,2026-03-12,La Esperanza,centro,queso,21.34,kilos,8858,noche,revisar registro
440,2026-05-16,Buenos Aires,norte,huevo,156,unidades,612,manana,revisar registro
441,2026-04-15,Buenos Aires,centro,queso,21.22,kilos,6981,noche,baja produccion
442,2026-04-22,La Pradera,centro,huevo,97,unidades,537,manana,lluvia
443,2026-02-19,Buenos Aires,centro,huevo,146,unidades,670,noche,normal
444,2026-02-25,El Progreso,sur,yuca,225.43,kilos,1590,manana,normal
445,2026-03-26,Buenos Aires,oriente,leche,40.66,litros,2779,noche,revisar registro
446,2026-03-11,Buenos Aires,sur,huevo,41,unidades,623,noche,baja produccion
447,2026-01-29,El Porvenir,norte,maiz,154.97,kilos,1867,manana,baja produccion
448,2026-02-25,San Miguel,centro,yuca,212.15,kilos,1352,manana,normal
449,2026-03-21,El Porvenir,centro,leche,16.32,litros,2466,manana,baja produccion
450,2026-04-16,El Porvenir,centro,queso,28.16,kilos,9515,manana,lluvia
451,2026-01-05,La Esperanza,norte,queso,28.5,kilos,6853,manana,normal
452,2026-01-31,El Porvenir,occidente,leche,22.76,litros,1903,manana,normal
453,2026-02-19,El Porvenir,oriente,queso,7.12,kilos,9043,noche,normal
454,2026-05-21,El Progreso,sur,queso,30.96,kilos,9619,tarde,baja produccion
455,2026-05-18,El Progreso,norte,queso,20.76,kilos,9133,noche,normal
456,2026-03-30,El Progreso,norte,queso,15.84,kilos,6692,tarde,normal
457,2026-05-16,La Pradera,occidente,yuca,223.42,kilos,1154,noche,revisar registro
458,2026-04-27,Buenos Aires,norte,queso,18.86,kilos,7400,tarde,normal
459,2026-02-06,San Miguel,occidente,yuca,164.7,kilos,1313,tarde,normal
460,2026-01-28,El Progreso,norte,yuca,132.47,kilos,1023,tarde,normal
461,2026-03-10,Buenos Aires,norte,leche,36.11,litros,2531,noche,revisar registro
462,2026-05-08,Buenos Aires,oriente,queso,39.07,kilos,9608,manana,normal
463,2026-04-24,La Esperanza,norte,queso,25.5,kilos,7192,manana,baja produccion
464,2026-05-03,Buenos Aires,centro,maiz,308.1,kilos,1643,manana,lluvia
465,2026-04-18,El Porvenir,oriente,leche,34.88,litros,1854,tarde,normal
466,2026-04-13,El Porvenir,norte,leche,26.03,litros,2598,noche,lluvia
467,2026-01-17,El Progreso,norte,queso,14.2,kilos,9262,tarde,baja produccion
468,2026-04-06,La Esperanza,occidente,maiz,297.98,kilos,1859,manana,revisar registro
469,2026-02-07,La Pradera,centro,queso,25.63,kilos,9122,noche,normal
470,2026-01-23,El Progreso,oriente,yuca,128.48,kilos,1573,tarde,normal
471,2026-05-23,La Esperanza,occidente,yuca,66.38,kilos,996,manana,revisar registro
472,2026-05-10,Buenos Aires,norte,yuca,125.73,kilos,1594,manana,normal
473,2026-05-03,El Progreso,centro,maiz,327.34,kilos,1227,manana,lluvia
474,2026-03-27,La Esperanza,norte,leche,32.22,litros,2642,noche,normal
475,2026-01-24,Buenos Aires,sur,huevo,100,unidades,649,manana,normal
476,2026-03-17,La Esperanza,norte,maiz,152.17,kilos,1398,noche,revisar registro
477,2026-01-22,San Miguel,occidente,leche,8.59,litros,1910,noche,normal
478,2026-02-16,El Porvenir,occidente,yuca,221.39,kilos,1107,manana,baja produccion
479,2026-05-02,La Esperanza,occidente,maiz,324.92,kilos,1528,manana,normal
480,2026-01-22,La Pradera,norte,yuca,218.89,kilos,945,manana,baja produccion
481,2026-02-24,La Esperanza,centro,huevo,146,unidades,524,manana,normal
482,2026-01-07,La Esperanza,centro,yuca,229.34,kilos,1596,tarde,normal
483,2026-02-19,Buenos Aires,centro,huevo,149,unidades,627,noche,lluvia
484,2026-02-12,San Miguel,oriente,queso,29.07,kilos,8960,manana,normal
485,2026-01-15,La Esperanza,centro,huevo,102,unidades,443,noche,revisar registro
486,2026-03-23,Buenos Aires,norte,maiz,336.37,kilos,1648,manana,lluvia
487,2026-01-07,La Pradera,oriente,leche,41.38,litros,2567,manana,normal
488,2026-03-28,Buenos Aires,occidente,yuca,176.27,kilos,914,tarde,lluvia
489,2026-04-08,San Miguel,occidente,leche,18.67,litros,2234,noche,normal
490,2026-01-05,La Esperanza,sur,queso,27.41,kilos,8404,tarde,baja produccion
491,2026-05-04,La Pradera,sur,yuca,240.57,kilos,1105,noche,lluvia
492,2026-04-20,San Miguel,oriente,queso,24.28,kilos,7931,manana,lluvia
493,2026-01-04,La Pradera,occidente,leche,19.24,litros,2098,tarde,revisar registro
494,2026-02-04,El Progreso,sur,yuca,58.82,kilos,1085,manana,baja produccion
495,2026-05-24,El Porvenir,norte,leche,35.95,litros,2596,noche,normal
496,2026-03-28,San Miguel,centro,leche,28.51,litros,2530,tarde,normal
497,2026-03-17,Buenos Aires,norte,huevo,129,unidades,452,tarde,normal
498,2026-04-12,Buenos Aires,centro,queso,21.11,kilos,7146,noche,normal
499,2026-02-10,La Esperanza,oriente,leche,21.81,litros,2407,noche,normal
500,2026-02-28,La Pradera,norte,queso,37.67,kilos,9152,manana,normal
501,2026-04-16,Buenos Aires,norte,yuca,229.09,kilos,1130,noche,revisar registro
502,2026-01-01,El Porvenir,sur,queso,28.31,kilos,7773,manana,normal
503,2026-03-30,La Esperanza,sur,queso,18.62,kilos,8280,noche,revisar registro
504,2026-02-05,El Porvenir,occidente,huevo,176,unidades,555,noche,normal
505,2026-03-14,San Miguel,centro,maiz,91.74,kilos,1546,noche,normal
506,2026-04-07,El Progreso,occidente,huevo,178,unidades,646,manana,lluvia
507,2026-03-31,El Progreso,oriente,yuca,48.4,kilos,1222,noche,normal
508,2026-05-05,Buenos Aires,norte,yuca,59.58,kilos,1181,noche,normal
509,2026-05-22,El Progreso,centro,queso,35.9,kilos,6963,tarde,normal
510,2026-03-17,La Pradera,centro,maiz,291.81,kilos,1251,manana,lluvia
511,2026-05-18,La Pradera,occidente,huevo,167,unidades,613,manana,normal
512,2026-03-17,El Progreso,oriente,maiz,161.44,kilos,1790,tarde,lluvia
513,2026-03-27,La Esperanza,oriente,leche,36.17,litros,2740,tarde,lluvia
514,2026-04-14,Buenos Aires,norte,maiz,196.75,kilos,1816,tarde,normal
515,2026-03-07,La Esperanza,norte,maiz,271.71,kilos,1698,tarde,revisar registro
516,2026-04-03,La Esperanza,norte,yuca,181.34,kilos,924,noche,normal
517,2026-04-20,Buenos Aires,oriente,maiz,243.23,kilos,1293,noche,normal
518,2026-03-28,El Porvenir,occidente,yuca,225.88,kilos,1368,manana,lluvia
519,2026-01-09,El Progreso,centro,leche,13.59,litros,2069,noche,normal
520,2026-05-15,El Porvenir,centro,leche,33.57,litros,2376,noche,lluvia
521,2026-01-04,San Miguel,sur,leche,28.67,litros,1878,noche,normal
522,2026-05-29,El Progreso,oriente,leche,30.1,litros,2145,manana,lluvia
523,2026-02-18,La Esperanza,oriente,maiz,261.43,kilos,1615,manana,normal
524,2026-01-27,El Progreso,occidente,queso,13.87,kilos,9739,manana,baja produccion
525,2026-05-10,Buenos Aires,sur,yuca,205.16,kilos,1390,manana,normal
526,2026-02-23,San Miguel,sur,queso,36.51,kilos,9710,tarde,normal
527,2026-03-16,El Progreso,sur,huevo,133,unidades,606,tarde,baja produccion
528,2026-04-25,San Miguel,oriente,queso,23.33,kilos,8285,noche,revisar registro
529,2026-04-08,San Miguel,oriente,maiz,232.12,kilos,1577,tarde,baja produccion
530,2026-05-27,La Pradera,oriente,leche,20.94,litros,1883,noche,normal
531,2026-04-23,La Esperanza,oriente,leche,28.35,litros,2411,noche,normal
532,2026-05-02,El Porvenir,centro,maiz,76.19,kilos,1530,manana,lluvia
533,2026-02-18,San Miguel,norte,queso,23.03,kilos,8633,noche,baja produccion
534,2026-02-13,La Esperanza,sur,queso,13.09,kilos,9544,noche,normal
535,2026-04-13,El Porvenir,oriente,queso,24.47,kilos,8386,noche,revisar registro
536,2026-03-20,El Porvenir,occidente,leche,34.6,litros,2117,noche,baja produccion
537,2026-02-27,La Pradera,centro,huevo,40,unidades,668,manana,normal
538,2026-01-04,La Esperanza,centro,yuca,137.11,kilos,1539,manana,normal
539,2026-02-19,El Progreso,oriente,leche,8.07,litros,2657,noche,normal
540,2026-01-18,La Pradera,oriente,yuca,81.84,kilos,1221,tarde,lluvia
541,2026-01-17,El Progreso,sur,maiz,319.31,kilos,1479,manana,normal
542,2026-04-07,El Porvenir,norte,huevo,44,unidades,594,tarde,normal
543,2026-05-03,La Pradera,occidente,queso,32.86,kilos,9533,tarde,normal
544,2026-05-04,El Progreso,occidente,queso,22.91,kilos,6777,noche,normal
545,2026-01-04,San Miguel,centro,queso,21.81,kilos,7321,manana,lluvia
546,2026-01-23,La Esperanza,norte,queso,39.74,kilos,8899,manana,baja produccion
547,2026-05-31,San Miguel,centro,huevo,159,unidades,566,manana,normal
548,2026-02-05,La Esperanza,oriente,queso,16.71,kilos,8247,manana,lluvia
549,2026-05-02,Buenos Aires,oriente,queso,36.35,kilos,7566,noche,revisar registro
550,2026-02-19,San Miguel,oriente,leche,18.94,litros,2514,manana,revisar registro
551,2026-03-29,Buenos Aires,norte,leche,14.72,litros,2311,noche,normal
552,2026-04-29,El Porvenir,occidente,leche,36.4,litros,2171,manana,normal
553,2026-02-27,La Pradera,norte,huevo,178,unidades,534,manana,revisar registro
554,2026-05-03,La Pradera,norte,leche,32.18,litros,2743,noche,normal
555,2026-02-14,El Porvenir,norte,leche,17.31,litros,2109,noche,revisar registro
556,2026-03-18,La Esperanza,occidente,huevo,28,unidades,678,tarde,lluvia
557,2026-04-18,Buenos Aires,occidente,huevo,69,unidades,670,noche,normal
558,2026-01-07,El Porvenir,norte,maiz,209.15,kilos,1494,tarde,normal
559,2026-05-08,El Porvenir,sur,leche,10.8,litros,2051,tarde,baja produccion
560,2026-03-07,La Pradera,sur,huevo,76,unidades,369,manana,lluvia
561,2026-03-12,El Porvenir,occidente,yuca,88.39,kilos,1596,manana,baja produccion
562,2026-05-27,Buenos Aires,norte,queso,28.98,kilos,7787,noche,baja produccion
563,2026-02-05,El Porvenir,oriente,yuca,229.77,kilos,1282,noche,normal
564,2026-01-27,La Pradera,sur,leche,44.64,litros,2730,noche,baja produccion
565,2026-01-05,Buenos Aires,centro,yuca,83.45,kilos,1153,tarde,normal
566,2026-02-08,Buenos Aires,sur,huevo,72,unidades,406,manana,normal
567,2026-02-20,La Pradera,centro,maiz,122.66,kilos,1782,noche,normal
568,2026-01-04,Buenos Aires,norte,queso,35.23,kilos,9302,manana,baja produccion
569,2026-02-08,El Porvenir,occidente,queso,14.72,kilos,7472,tarde,revisar registro
570,2026-02-19,Buenos Aires,norte,leche,39.87,litros,2081,noche,baja produccion
571,2026-03-20,La Esperanza,oriente,leche,11.83,litros,1868,manana,lluvia
572,2026-01-21,La Pradera,norte,leche,43.81,litros,2356,noche,normal
573,2026-02-18,La Esperanza,oriente,maiz,329.11,kilos,1565,noche,baja produccion
574,2026-03-21,San Miguel,occidente,yuca,249.28,kilos,1502,tarde,lluvia
575,2026-03-06,La Esperanza,occidente,huevo,25,unidades,566,manana,normal
576,2026-02-08,La Esperanza,oriente,queso,12.23,kilos,9444,noche,normal
577,2026-05-08,El Progreso,sur,leche,9.34,litros,2113,noche,normal
578,2026-04-05,Buenos Aires,norte,queso,11.25,kilos,7325,tarde,normal
579,2026-01-05,El Progreso,centro,queso,16.74,kilos,8056,noche,revisar registro
580,2026-05-29,El Progreso,sur,huevo,167,unidades,618,tarde,normal
581,2026-05-30,San Miguel,norte,leche,37.83,litros,2729,manana,revisar registro
582,2026-04-23,La Esperanza,oriente,yuca,160.34,kilos,1376,tarde,normal
583,2026-05-15,La Esperanza,sur,leche,38.23,litros,2562,noche,revisar registro
584,2026-04-15,La Esperanza,occidente,leche,30.22,litros,2645,manana,lluvia
585,2026-02-27,El Progreso,sur,queso,8.43,kilos,8365,manana,normal
586,2026-02-12,La Esperanza,norte,leche,23.62,litros,2316,noche,baja produccion
587,2026-02-24,Buenos Aires,occidente,maiz,326.71,kilos,1703,tarde,normal
588,2026-05-04,San Miguel,sur,yuca,193.26,kilos,1145,tarde,normal
589,2026-03-03,La Esperanza,occidente,huevo,118,unidades,413,tarde,revisar registro
590,2026-01-19,El Progreso,norte,leche,22.3,litros,2796,tarde,lluvia
591,2026-04-27,La Esperanza,sur,maiz,330.12,kilos,1829,manana,normal
592,2026-04-10,El Progreso,occidente,leche,40.45,litros,2439,manana,lluvia
593,2026-03-14,San Miguel,occidente,huevo,28,unidades,584,tarde,normal
594,2026-01-22,El Progreso,occidente,huevo,93,unidades,352,manana,normal
595,2026-01-30,Buenos Aires,sur,huevo,54,unidades,406,manana,lluvia
596,2026-01-06,El Porvenir,sur,huevo,59,unidades,396,manana,baja produccion
597,2026-05-22,La Pradera,oriente,yuca,181.98,kilos,1243,manana,normal
598,2026-04-08,El Porvenir,oriente,yuca,149.74,kilos,1536,manana,baja produccion
599,2026-03-13,La Pradera,oriente,yuca,79.32,kilos,1086,noche,normal
600,2026-02-05,El Progreso,centro,queso,18.34,kilos,9650,tarde,baja produccion
601,2026-02-08,El Porvenir,centro,queso,37.84,kilos,6747,tarde,baja produccion
602,2026-04-19,La Esperanza,centro,queso,13.15,kilos,7673,manana,normal
603,2026-01-11,El Progreso,centro,huevo,80,unidades,466,manana,normal
604,2026-03-05,El Progreso,oriente,maiz,177.59,kilos,1870,tarde,normal
605,2026-03-14,La Pradera,norte,leche,22.95,litros,2322,manana,revisar registro
606,2026-01-23,El Progreso,occidente,leche,42.97,litros,2054,tarde,normal
607,2026-03-17,La Esperanza,centro,maiz,235.13,kilos,1660,noche,revisar registro
608,2026-05-31,La Pradera,norte,yuca,187.39,kilos,1241,manana,lluvia
609,2026-02-25,Buenos Aires,oriente,huevo,55,unidades,684,noche,normal
610,2026-02-03,El Porvenir,occidente,yuca,121.19,kilos,1272,manana,revisar registro
611,2026-02-08,La Pradera,occidente,leche,25.96,litros,2455,manana,normal
